index,req,ts,engine,cmdtr,tr,rsp,send,recv,rts,rengine,rtr,accep,rtt1,rtt2,rtt3,rtt4,rtt5,rtt6,rtt7,rtt8,rtt9,rtt10,rtt11,rtt
1734,219553192,219553193,219553195,219553198,219553204,219553214,219553205,219556565,0,219556568,219556570,219556575,1,2,3,9,10,1,3360,-219556565,219556568,2,5,3383
1735,219974971,219974972,219974974,219974979,219974986,219975004,219974989,219978358,0,219978360,219978363,219978368,1,2,5,12,18,3,3369,-219978358,219978360,3,5,3397
1736,219990737,219990738,219990740,219990745,219990751,219990763,219990751,219993943,0,219993945,219993948,219993952,1,2,5,11,12,0,3192,-219993943,219993945,3,4,3215
1737,220193622,220193625,220193625,220193631,220193639,220193648,220193637,220196743,0,220196746,220196750,220196755,3,0,6,14,9,-2,3106,-220196743,220196746,4,5,3133
1738,220649488,220649489,220649491,220649495,220649505,220649513,220649504,220652678,0,220652681,220652683,220652688,1,2,4,14,8,-1,3174,-220652678,220652681,2,5,3200
1739,220662599,220662600,220662602,220662606,220662612,220662618,220662612,220665757,0,220665760,220665762,220665767,1,2,4,10,6,0,3145,-220665757,220665760,2,5,3168
1740,221138622,221138624,221138626,221138632,221138640,221138653,221138642,221141863,0,221141866,221141870,221141874,2,2,6,14,13,2,3221,-221141863,221141866,4,4,3252
1741,222448647,222448649,222448651,222448657,222448667,222448674,222448665,222451986,0,222451989,222451992,222451997,2,2,6,16,7,-2,3321,-222451986,222451989,3,5,3350
1742,224241545,224241546,224241548,224241555,224241566,224241577,224241564,224244671,0,224244673,224244677,224244682,1,2,7,18,11,-2,3107,-224244671,224244673,4,5,3137
1743,224245467,224245468,224245470,224245474,224245480,224245488,224245480,224248629,0,224248631,224248634,224248639,1,2,4,10,8,0,3149,-224248629,224248631,3,5,3172
1744,224346488,224346489,224346491,224346495,224346506,224346507,224346504,224349816,0,224349818,224349821,224349825,1,2,4,15,1,-2,3312,-224349816,224349818,3,4,3337
1745,224538137,224538139,224538140,224538145,224538152,224538159,224538151,224541542,0,224541544,224541547,224541552,2,1,5,12,7,-1,3391,-224541542,224541544,3,5,3415
1746,224585704,224585705,224585707,224585710,224585717,224585735,224585722,224589080,0,224589083,224589086,224589090,1,2,3,10,18,5,3358,-224589080,224589083,3,4,3386
1747,225925018,225925019,225925020,225925028,225925038,225925048,225925036,225928364,0,225928367,225928371,225928375,1,1,8,18,10,-2,3328,-225928364,225928367,4,4,3357
1748,226420995,226420996,226420998,226421005,226421013,226421022,226421013,226424382,0,226424384,226424386,226424391,1,2,7,15,9,0,3369,-226424382,226424384,2,5,3396
1749,228902237,228902238,228902240,228902250,228902260,228902262,228902259,228905537,0,228905540,228905544,228905549,1,2,10,20,2,-1,3278,-228905537,228905540,4,5,3312
1750,230191572,230191575,230191577,230191584,230191591,230191593,230191591,230194031,0,230194034,230194037,230194041,3,2,7,14,2,0,2440,-230194031,230194034,3,4,2469
1751,231754019,231754020,231754022,231754030,231754042,231754054,231754038,231757380,0,231757383,231757386,231757390,1,2,8,20,12,-4,3342,-231757380,231757383,3,4,3371
1752,231962132,231962133,231962135,231962142,231962148,231962155,231962148,231965580,0,231965582,231965585,231965589,1,2,7,13,7,0,3432,-231965580,231965582,3,4,3457
1753,234889722,234889725,234889727,234889735,234889744,234889752,234889743,234892097,0,234892100,234892103,234892107,3,2,8,17,8,-1,2354,-234892097,234892100,3,4,2385
1754,234892282,234892283,234892284,234892288,234892293,234892304,234892295,234895224,0,234895227,234895230,234895234,1,1,4,9,11,2,2929,-234895224,234895227,3,4,2952
1755,235006949,235006950,235006952,235006957,235006963,235006973,235006964,235009519,0,235009522,235009524,235009529,1,2,5,11,10,1,2555,-235009519,235009522,2,5,2580
